alpha: ,gamma: , epsilon: , Win rate, Loss Rate ,,,,
0.32,1,0.6,0.391749217,0.528087856,,,,
0.32,1,0.61,0.391744089,0.528096901,,,,
0.32,1,0.62,0.39174465,0.528097732,,,,
0.32,1,0.63,0.391742146,0.528101756,,,,
0.32,1,0.64,0.391737153,0.528112831,,,,
0.32,1,0.65,0.391740491,0.528112827,,,,
0.32,1,0.66,0.391740478,0.528115343,,,,
0.32,1,0.67,0.391740625,0.52811824,,,,
0.32,1,0.68,0.391739974,0.52811986,,,,
0.32,1,0.69,0.39174283,0.528118674,,,,
0.32,1,0.7,0.391742147,0.52812093,,,,
0.32,1,0.71,0.391743185,0.528120701,,,,
0.32,1,0.72,0.391749347,0.528114772,,,,
0.32,1,0.73,0.391750987,0.528116073,,,,
0.32,1,0.74,0.391754216,0.528116481,,,,
0.32,1,0.75,0.391760528,0.528109128,,,,
0.32,1,0.76,0.391759141,0.528115199,,,,
0.32,1,0.77,0.391758487,0.528119294,,,,
0.32,1,0.78,0.391758881,0.528118939,,,,
0.32,1,0.79,0.391759022,0.528121728,,,,
0.32,1,0.8,0.391762178,0.528121848,,,,
0.32,1,0.81,0.391761365,0.528125619,,,,
0.32,1,0.82,0.391760203,0.528129356,,,,
0.32,1,0.83,0.391760914,0.528131155,,,,
0.32,1,0.84,0.391764193,0.528131684,,,,
0.32,1,0.85,0.391765536,0.528132657,,,,
0.32,1,0.86,0.391767765,0.528132108,,,,
0.32,1,0.87,0.391769835,0.528132478,,,,
0.32,1,0.88,0.39177013,0.52813421,,,,
0.32,1,0.89,0.391768366,0.52813993,,,,
0.32,1,0.9,0.391772934,0.528137164,,,,
0.32,1,0.91,0.391771582,0.528142373,,,,
0.32,1,0.92,0.391770959,0.528143942,,,,
0.32,1,0.93,0.391771822,0.528142094,,,,
0.32,1,0.94,0.391774423,0.528144926,,,,
0.32,1,0.95,0.391774589,0.52814842,,,,
0.32,1,0.96,0.391774755,0.528151659,,,,
0.32,1,0.97,0.391777858,0.528149779,,,,
0.32,1,0.98,0.39177695,0.528151437,,,,
0.32,1,0.99,0.391776231,0.528156944,,,,
0.33,1,0.01,0.391773367,0.528160461,,,,
0.33,1,0.02,0.39176776,0.528166088,,,,
0.33,1,0.03,0.391762189,0.528172942,,,,
0.33,1,0.04,0.391756148,0.528180359,,,,
0.33,1,0.05,0.391748314,0.528190482,,,,
0.33,1,0.06,0.39174121,0.528198267,,,,
0.33,1,0.07,0.391734299,0.528204283,,,,
0.33,1,0.08,0.39173029,0.528208564,,,,
0.33,1,0.09,0.391729682,0.528208876,,,,
0.33,1,0.1,0.391725991,0.528214349,,,,
0.33,1,0.11,0.391721107,0.528220604,,,,
0.33,1,0.12,0.391718176,0.528224403,,,,
0.33,1,0.13,0.391713266,0.528232191,,,,
0.33,1,0.14,0.391713514,0.528232967,,,,
0.33,1,0.15,0.3917164,0.528232014,,,,
0.33,1,0.16,0.391718373,0.528229868,,,,
0.33,1,0.17,0.391718179,0.528231837,,,,
0.33,1,0.18,0.391716133,0.528235593,,,,
0.33,1,0.19,0.391715689,0.528240195,,,,
0.33,1,0.2,0.391716813,0.528238959,,,,
0.33,1,0.21,0.391714017,0.528245437,,,,
0.33,1,0.22,0.391712947,0.528248245,,,,
0.33,1,0.23,0.391711658,0.52825199,,,,
0.33,1,0.24,0.391713847,0.528251441,,,,
0.33,1,0.25,0.391715064,0.528252051,,,,
0.33,1,0.26,0.391711991,0.528255072,,,,
0.33,1,0.27,0.391711518,0.528256056,,,,
0.33,1,0.28,0.391708667,0.528262203,,,,
0.33,1,0.29,0.391710854,0.528260963,,,,
0.33,1,0.3,0.391717198,0.528253627,,,,
0.33,1,0.31,0.391718381,0.528252923,,,,
0.33,1,0.32,0.391719406,0.528254125,,,,
0.33,1,0.33,0.391720431,0.528252296,,,,
0.33,1,0.34,0.391714928,0.528259463,,,,
0.33,1,0.35,0.39171842,0.528257665,,,,
0.33,1,0.36,0.391718102,0.52825824,,,,
0.33,1,0.37,0.391718627,0.528259345,,,,
0.33,1,0.38,0.3917199,0.528261634,,,,
0.33,1,0.39,0.391721391,0.528261896,,,,
0.33,1,0.4,0.39172182,0.528264246,,,,
0.33,1,0.41,0.391723496,0.528263696,,,,
0.33,1,0.42,0.391726137,0.528263738,,,,
0.33,1,0.43,0.391726316,0.528263687,,,,
0.33,1,0.44,0.3917283,0.528265193,,,,
0.33,1,0.45,0.391733115,0.528262123,,,,
0.33,1,0.46,0.391733199,0.528263535,,,,
0.33,1,0.47,0.391734463,0.528266439,,,,
0.33,1,0.48,0.391733706,0.528266231,,,,
0.33,1,0.49,0.391734442,0.528266242,,,,
0.33,1,0.5,0.391736513,0.528264108,,,,
0.33,1,0.51,0.391738956,0.528262752,,,,
0.33,1,0.52,0.391739689,0.528265311,,,,
0.33,1,0.53,0.391742099,0.528263707,,,,
0.33,1,0.54,0.391738392,0.528269429,,,,
0.33,1,0.55,0.391739435,0.528270679,,,,
0.33,1,0.56,0.391739671,0.528271123,,,,
0.33,1,0.57,0.39173938,0.528272775,,,,
0.33,1,0.58,0.391740329,0.528274241,,,,
0.33,1,0.59,0.391741649,0.52827428,,,,
0.33,1,0.6,0.39174114,0.528276084,,,,
0.33,1,0.61,0.391744317,0.52827445,,,,
0.33,1,0.62,0.391748669,0.52827418,,,,
0.33,1,0.63,0.391753358,0.528271959,,,,
0.33,1,0.64,0.391755105,0.528271689,,,,
0.33,1,0.65,0.391753851,0.528275348,,,,
0.33,1,0.66,0.391756339,0.528276252,,,,
0.33,1,0.67,0.391756476,0.528279134,,,,
0.33,1,0.68,0.391758591,0.528279728,,,,
0.33,1,0.69,0.391758387,0.528282576,,,,
0.33,1,0.7,0.391759666,0.528283045,,,,
0.33,1,0.71,0.39176255,0.528279253,,,,
0.33,1,0.72,0.39176034,0.528284105,,,,
0.33,1,0.73,0.391758994,0.528287627,,,,
0.33,1,0.74,0.391761505,0.528286582,,,,
0.33,1,0.75,0.39176124,0.528290842,,,,
0.33,1,0.76,0.391759217,0.528295746,,,,
0.33,1,0.77,0.391764037,0.528292388,,,,
0.33,1,0.78,0.391761892,0.528299291,,,,
0.33,1,0.79,0.39176295,0.528301294,,,,
0.33,1,0.8,0.391763362,0.528304249,,,,
0.33,1,0.81,0.391761127,0.528309942,,,,
0.33,1,0.82,0.391763015,0.528308708,,,,
0.33,1,0.83,0.391768963,0.528304183,,,,
0.33,1,0.84,0.391772601,0.528301568,,,,
0.33,1,0.85,0.391776606,0.528299447,,,,
0.33,1,0.86,0.391780055,0.528298002,,,,
0.33,1,0.87,0.39177788,0.528302181,,,,
0.33,1,0.88,0.391776474,0.528305651,,,,
0.33,1,0.89,0.39178164,0.528300921,,,,
0.33,1,0.9,0.39178275,0.528300246,,,,
0.33,1,0.91,0.391785333,0.528299969,,,,
0.33,1,0.92,0.391785245,0.528301104,,,,
0.33,1,0.93,0.391777921,0.528311653,,,,
0.33,1,0.94,0.391777713,0.528313519,,,,
0.33,1,0.95,0.391775115,0.52831894,,,,
0.33,1,0.96,0.391773836,0.528323284,,,,
0.33,1,0.97,0.391778377,0.528319755,,,,
0.33,1,0.98,0.391777618,0.528322688,,,,
0.33,1,0.99,0.391782277,0.5283191,,,,
0.34,1,0.01,0.391778458,0.52832295,,,,
0.34,1,0.02,0.391775436,0.528324931,,,,
0.34,1,0.03,0.391770428,0.528331101,,,,
0.34,1,0.04,0.391766341,0.528334668,,,,
0.34,1,0.05,0.3917614,0.528338906,,,,
0.34,1,0.06,0.391757531,0.528341277,,,,
0.34,1,0.07,0.391757666,0.528342181,,,,
0.34,1,0.08,0.391754107,0.528345954,,,,
0.34,1,0.09,0.391753602,0.52834707,,,,
0.34,1,0.1,0.391753738,0.52834675,,,,
0.34,1,0.11,0.391754149,0.52834457,,,,
0.34,1,0.12,0.391751083,0.528349222,,,,
0.34,1,0.13,0.391747348,0.52835564,,,,
0.34,1,0.14,0.391751326,0.528350869,,,,
0.34,1,0.15,0.391752407,0.52835,,,,
0.34,1,0.16,0.391751812,0.528352208,,,,
0.34,1,0.17,0.391748873,0.52835606,,,,
0.34,1,0.18,0.39174484,0.528359482,,,,
0.34,1,0.19,0.391739927,0.528363421,,,,
0.34,1,0.2,0.391736203,0.528368451,,,,
0.34,1,0.21,0.39173604,0.528371594,,,,
0.34,1,0.22,0.391734175,0.52837446,,,,
0.34,1,0.23,0.391735289,0.528374255,,,,
0.34,1,0.24,0.391735035,0.528377059,,,,
0.34,1,0.25,0.391726488,0.528389642,,,,
0.34,1,0.26,0.391727574,0.528391619,,,,
0.34,1,0.27,0.391727505,0.528393169,,,,
0.34,1,0.28,0.391724886,0.528397633,,,,
0.34,1,0.29,0.391724363,0.528400182,,,,
0.34,1,0.3,0.391722778,0.528403397,,,,
0.34,1,0.31,0.39171977,0.52840846,,,,
0.34,1,0.32,0.391723159,0.528406396,,,,
0.34,1,0.33,0.391721121,0.528412545,,,,
0.34,1,0.34,0.391725144,0.52840621,,,,
0.34,1,0.35,0.391724319,0.528407571,,,,
0.34,1,0.36,0.391728065,0.52840545,,,,
0.34,1,0.37,0.391723517,0.528413136,,,,
0.34,1,0.38,0.391721331,0.528418457,,,,
0.34,1,0.39,0.391722595,0.528418693,,,,
0.34,1,0.4,0.391724826,0.528418415,,,,
0.34,1,0.41,0.391723065,0.528422763,,,,
0.34,1,0.42,0.391724328,0.528423572,,,,
0.34,1,0.43,0.391727462,0.528421662,,,,
0.34,1,0.44,0.391732588,0.528417608,,,,
0.34,1,0.45,0.391729016,0.528422403,,,,
0.34,1,0.46,0.391727618,0.528423272,,,,
0.34,1,0.47,0.391725709,0.528427942,,,,
0.34,1,0.48,0.391726244,0.528429532,,,,
0.34,1,0.49,0.391727955,0.528430157,,,,
0.34,1,0.5,0.391729635,0.528431715,,,,
0.34,1,0.51,0.391731374,0.528432821,,,,
0.34,1,0.52,0.391735643,0.528429286,,,,
0.34,1,0.53,0.391738494,0.528429428,,,,
0.34,1,0.54,0.391738543,0.528432761,,,,
0.34,1,0.55,0.391737086,0.528437568,,,,
0.34,1,0.56,0.39173861,0.528436022,,,,
0.34,1,0.57,0.391740253,0.528437545,,,,
0.34,1,0.58,0.391736812,0.528444211,,,,
0.34,1,0.59,0.391736019,0.528446813,,,,
0.34,1,0.6,0.391740727,0.528442982,,,,
0.34,1,0.61,0.391739814,0.528446424,,,,
0.34,1,0.62,0.39173836,0.528452749,,,,
0.34,1,0.63,0.391736036,0.528456396,,,,
0.34,1,0.64,0.391733473,0.528463434,,,,
0.34,1,0.65,0.391734754,0.528465726,,,,
0.34,1,0.66,0.391736844,0.528465257,,,,
0.34,1,0.67,0.391739832,0.528464877,,,,
0.34,1,0.68,0.391747076,0.52845904,,,,
0.34,1,0.69,0.391748052,0.528461871,,,,
0.34,1,0.7,0.391753731,0.528458735,,,,
0.34,1,0.71,0.391755932,0.528458868,,,,
0.34,1,0.72,0.391759239,0.528458251,,,,
0.34,1,0.73,0.391759162,0.528462665,,,,
0.34,1,0.74,0.391757617,0.528468004,,,,
0.34,1,0.75,0.39175769,0.528470377,,,,
0.34,1,0.76,0.391759378,0.528473706,,,,
0.34,1,0.77,0.39176247,0.528472877,,,,
0.34,1,0.78,0.391760508,0.528476622,,,,
0.34,1,0.79,0.391761118,0.528479289,,,,
0.34,1,0.8,0.391762056,0.528481476,,,,
0.34,1,0.81,0.391762425,0.528483572,,,,
0.34,1,0.82,0.391766826,0.528481457,,,,
0.34,1,0.83,0.391769791,0.52848194,,,,
0.34,1,0.84,0.391770098,0.52848293,,,,
0.34,1,0.85,0.391770734,0.528483711,,,,
0.34,1,0.86,0.391772264,0.528485088,,,,
0.34,1,0.87,0.391772242,0.528487209,,,,
0.34,1,0.88,0.39177231,0.528489896,,,,
0.34,1,0.89,0.391772974,0.528490018,,,,
0.34,1,0.9,0.391773995,0.52849148,,,,
0.34,1,0.91,0.391778499,0.528488505,,,,
0.34,1,0.92,0.391777999,0.528493778,,,,
0.34,1,0.93,0.391775982,0.528498869,,,,
0.34,1,0.94,0.391780036,0.528496043,,,,
0.34,1,0.95,0.391778584,0.528499554,,,,
0.34,1,0.96,0.391775825,0.528505323,,,,
0.34,1,0.97,0.391774227,0.52851085,,,,
0.34,1,0.98,0.39177055,0.528515037,,,,
0.34,1,0.99,0.391773619,0.528514854,,,,
0.35,1,0.01,0.391765073,0.528523463,,,,
0.35,1,0.02,0.391760629,0.528526158,,,,
0.35,1,0.03,0.39175515,0.52852992,,,,
0.35,1,0.04,0.391753412,0.528531098,,,,
0.35,1,0.05,0.391749807,0.528535331,,,,
0.35,1,0.06,0.391747094,0.52853965,,,,
0.35,1,0.07,0.391742662,0.528546783,,,,
0.35,1,0.08,0.391741494,0.528549555,,,,
0.35,1,0.09,0.391738015,0.528553481,,,,
0.35,1,0.1,0.391735101,0.528557998,,,,
0.35,1,0.11,0.391729227,0.528565383,,,,
0.35,1,0.12,0.391730225,0.528565956,,,,
0.35,1,0.13,0.39172631,0.528570465,,,,
0.35,1,0.14,0.391726953,0.528571036,,,,
0.35,1,0.15,0.391719077,0.528580331,,,,
0.35,1,0.16,0.391721555,0.528579361,,,,
0.35,1,0.17,0.391716199,0.528586343,,,,
0.35,1,0.18,0.391713209,0.528589569,,,,
0.35,1,0.19,0.391713412,0.528590458,,,,
0.35,1,0.2,0.391713083,0.528591347,,,,
0.35,1,0.21,0.391707322,0.528598258,,,,
0.35,1,0.22,0.391710331,0.52859451,,,,
0.35,1,0.23,0.391710652,0.528594305,,,,
0.35,1,0.24,0.391709587,0.528598584,,,,
0.35,1,0.25,0.391713064,0.528595193,,,,
0.35,1,0.26,0.391715596,0.528595165,,,,
0.35,1,0.27,0.391712319,0.528600855,,,,
0.35,1,0.28,0.391712994,0.528601444,,,,
0.35,1,0.29,0.391714315,0.528600943,,,,
0.35,1,0.3,0.391716372,0.528598086,,,,
0.35,1,0.31,0.391714542,0.528601825,,,,
0.35,1,0.32,0.391718187,0.528598058,,,,
0.35,1,0.33,0.391719594,0.528598706,,,,
0.35,1,0.34,0.391720941,0.528598824,,,,
0.35,1,0.35,0.391721141,0.528598118,,,,
0.35,1,0.36,0.391720576,0.528601822,,,,
0.35,1,0.37,0.391723479,0.528602028,,,,
0.35,1,0.38,0.39172077,0.528608608,,,,
0.35,1,0.39,0.391721791,0.528609251,,,,
0.35,1,0.4,0.39172108,0.528612449,,,,
0.35,1,0.41,0.391725917,0.528610919,,,,
0.35,1,0.42,0.391723973,0.528612471,,,,
0.35,1,0.43,0.391724025,0.52861367,,,,
0.35,1,0.44,0.391720792,0.528619912,,,,
0.35,1,0.45,0.391720463,0.528621372,,,,
0.35,1,0.46,0.39171905,0.528622773,,,,
0.35,1,0.47,0.391716672,0.528627307,,,,
0.35,1,0.48,0.391717985,0.52862809,,,,
0.35,1,0.49,0.39171757,0.528629224,,,,
0.35,1,0.5,0.391720609,0.52862822,,,,
0.35,1,0.51,0.391721364,0.528627861,,,,
0.35,1,0.52,0.391721358,0.528629608,,,,
0.35,1,0.53,0.391721761,0.52863074,,,,
0.35,1,0.54,0.391719854,0.528635,,,,
0.35,1,0.55,0.391723502,0.528633382,,,,
0.35,1,0.56,0.391725336,0.528633372,,,,
0.35,1,0.57,0.39172267,0.528636693,,,,
0.35,1,0.58,0.391724591,0.52863531,,,,
0.35,1,0.59,0.391727212,0.528633898,,,,
0.35,1,0.6,0.391726211,0.528636602,,,,
0.35,1,0.61,0.391725941,0.528640298,,,,
0.35,1,0.62,0.391727859,0.528638156,,,,
0.35,1,0.63,0.391730388,0.52863832,,,,
0.35,1,0.64,0.391730671,0.52863965,,,,
0.35,1,0.65,0.391729146,0.528645439,,,,
0.35,1,0.66,0.391726923,0.528652972,,,,
0.35,1,0.67,0.39172642,0.528656714,,,,
0.35,1,0.68,0.391726238,0.528659144,,,,
0.35,1,0.69,0.391728239,0.52865968,,,,
0.35,1,0.7,0.391728871,0.528660565,,,,
0.35,1,0.71,0.391729706,0.528663602,,,,
0.35,1,0.72,0.391731675,0.528662042,,,,
0.35,1,0.73,0.391730648,0.528665339,,,,
0.35,1,0.74,0.391733081,0.528664593,,,,
0.35,1,0.75,0.391730253,0.528671026,,,,
0.35,1,0.76,0.391728239,0.528675915,,,,
0.35,1,0.77,0.391725094,0.528683067,,,,
0.35,1,0.78,0.391723548,0.528686498,,,,
0.35,1,0.79,0.391725399,0.528690073,,,,
0.35,1,0.8,0.39172812,0.52868845,,,,
0.35,1,0.81,0.391732115,0.52868593,,,,
0.35,1,0.82,0.39172993,0.528691212,,,,
0.35,1,0.83,0.391730937,0.52869136,,,,
0.35,1,0.84,0.391733623,0.528690551,,,,
0.35,1,0.85,0.391735845,0.528687656,,,,
0.35,1,0.86,0.391738963,0.528684994,,,,
0.35,1,0.87,0.391741674,0.528684825,,,,
0.35,1,0.88,0.391742994,0.528687058,,,,
0.35,1,0.89,0.391745152,0.528683878,,,,
0.35,1,0.9,0.391748293,0.52868235,,,,
0.35,1,0.91,0.391751056,0.528683367,,,,
0.35,1,0.92,0.391755176,0.528681029,,,,
0.35,1,0.93,0.391760914,0.528675889,,,,
0.35,1,0.94,0.39176263,0.528675347,,,,
0.35,1,0.95,0.391762756,0.528675961,,,,
0.35,1,0.96,0.391763345,0.528678018,,,,
0.35,1,0.97,0.391763991,0.528680826,,,,
0.35,1,0.98,0.391768043,0.528676415,,,,
0.35,1,0.99,0.391767244,0.52867671,,,,
0.36,1,0.01,0.391752193,0.528692989,,,,
0.36,1,0.02,0.391748976,0.528692847,,,,
0.36,1,0.03,0.391746309,0.528695444,,,,
0.36,1,0.04,0.391738945,0.528704093,,,,
0.36,1,0.05,0.391735591,0.528710173,,,,
0.36,1,0.06,0.391733737,0.528712475,,,,
0.36,1,0.07,0.391734793,0.528711204,,,,
0.36,1,0.08,0.39173366,0.528713101,,,,
0.36,1,0.09,0.391733333,0.52871468,,,,
0.36,1,0.1,0.391734705,0.528713871,,,,
0.36,1,0.11,0.391733142,0.528716686,,,,
0.36,1,0.12,0.391725769,0.528724533,,,,
0.36,1,0.13,0.391726452,0.528723836,,,,
0.36,1,0.14,0.391726502,0.528722075,,,,
0.36,1,0.15,0.391727155,0.528723851,,,,
0.36,1,0.16,0.391728814,0.528723729,,,,
0.36,1,0.17,0.391728662,0.5287222,,,,
0.36,1,0.18,0.391731582,0.528719954,,,,
0.36,1,0.19,0.391734271,0.528719173,,,,
0.36,1,0.2,0.391733773,0.528720574,,,,
0.36,1,0.21,0.391731325,0.528724584,,,,
0.36,1,0.22,0.391731947,0.528725409,,,,
0.36,1,0.23,0.391732225,0.528725659,,,,
0.36,1,0.24,0.391733821,0.528725193,,,,
0.36,1,0.25,0.391735931,0.52872553,,,,
0.36,1,0.26,0.391736838,0.528728645,,,,
0.36,1,0.27,0.391733534,0.528733419,,,,
0.36,1,0.28,0.391735442,0.528734269,,,,
0.36,1,0.29,0.391736835,0.528733371,,,,
0.36,1,0.3,0.391739371,0.528733419,,,,
0.36,1,0.31,0.391738043,0.52873647,,,,
0.36,1,0.32,0.391738033,0.528737203,,,,
0.36,1,0.33,0.391740823,0.528735334,,,,
0.36,1,0.34,0.39173944,0.528738697,,,,
0.36,1,0.35,0.391741486,0.528739029,,,,
0.36,1,0.36,0.391739989,0.528743416,,,,
0.36,1,0.37,0.391742204,0.528743318,,,,
0.36,1,0.38,0.391742992,0.528744961,,,,
0.36,1,0.39,0.391743293,0.528747945,,,,
0.36,1,0.4,0.391742625,0.528749957,,,,
0.36,1,0.41,0.391746035,0.528746321,,,,
0.36,1,0.42,0.39174434,0.528751725,,,,
0.36,1,0.43,0.391743729,0.528753791,,,,
0.36,1,0.44,0.391742918,0.528756483,,,,
0.36,1,0.45,0.391747037,0.528751624,,,,
0.36,1,0.46,0.391744204,0.528756052,,,,
0.36,1,0.47,0.391746469,0.528755666,,,,
0.36,1,0.48,0.391746086,0.528758782,,,,
0.36,1,0.49,0.391746784,0.528759163,,,,
0.36,1,0.5,0.391743158,0.528765206,,,,
0.36,1,0.51,0.391742008,0.528768402,,,,
0.36,1,0.52,0.391742593,0.528770145,,,,
0.36,1,0.53,0.391742922,0.528771262,,,,
0.36,1,0.54,0.391741063,0.52877522,,,,
0.36,1,0.55,0.391740455,0.528776477,,,,
0.36,1,0.56,0.391737859,0.528781852,,,,
0.36,1,0.57,0.391741794,0.528779841,,,,
0.36,1,0.58,0.391743997,0.528780045,,,,
0.36,1,0.59,0.391742792,0.52878391,,,,
0.36,1,0.6,0.391744965,0.528784454,,,,
0.36,1,0.61,0.391746029,0.528785876,,,,
0.36,1,0.62,0.391747065,0.528784208,,,,
0.36,1,0.63,0.391751276,0.528782143,,,,
0.36,1,0.64,0.391756418,0.528779739,,,,
0.36,1,0.65,0.391760255,0.528778669,,,,
0.36,1,0.66,0.391760578,0.528781337,,,,
0.36,1,0.67,0.39176175,0.528780323,,,,
0.36,1,0.68,0.391756354,0.528787518,,,,
0.36,1,0.69,0.391757272,0.52878721,,,,
0.36,1,0.7,0.391758416,0.528787044,,,,
0.36,1,0.71,0.391761934,0.528785407,,,,
0.36,1,0.72,0.391765338,0.528782612,,,,
0.36,1,0.73,0.391768768,0.528780582,,,,
0.36,1,0.74,0.391770133,0.528780786,,,,
0.36,1,0.75,0.391767062,0.528786921,,,,
0.36,1,0.76,0.391768455,0.528788082,,,,
0.36,1,0.77,0.391767476,0.528790853,,,,
0.36,1,0.78,0.391768332,0.528793762,,,,
0.36,1,0.79,0.39176947,0.528792523,,,,
0.36,1,0.8,0.391768717,0.528797913,,,,
0.36,1,0.81,0.39176881,0.52879938,,,,
0.36,1,0.82,0.391769608,0.528801579,,,,
0.36,1,0.83,0.391770068,0.528804087,,,,
0.36,1,0.84,0.391771739,0.528805241,,,,
0.36,1,0.85,0.39177507,0.528803268,,,,
0.36,1,0.86,0.391773613,0.528806167,,,,
0.36,1,0.87,0.391771171,0.528809938,,,,
0.36,1,0.88,0.391773656,0.528809316,,,,
0.36,1,0.89,0.391776702,0.528807456,,,,
0.36,1,0.9,0.391776484,0.528809395,,,,
0.36,1,0.91,0.391779106,0.528806496,,,,
0.36,1,0.92,0.391779421,0.528807928,,,,
0.36,1,0.93,0.391776841,0.528812563,,,,
0.36,1,0.94,0.391778533,0.528812756,,,,
0.36,1,0.95,0.391781994,0.528811292,,,,
0.36,1,0.96,0.391782449,0.528811598,,,,
0.36,1,0.97,0.391781303,0.5288137,,,,
0.36,1,0.98,0.391778978,0.528818832,,,,
0.36,1,0.99,0.391779545,0.528820707,,,,
0.37,1,0.01,0.391776774,0.528823871,,,,
0.37,1,0.02,0.391769714,0.528829865,,,,
0.37,1,0.03,0.391760163,0.528838968,,,,
0.37,1,0.04,0.391760146,0.528838117,,,,
0.37,1,0.05,0.391758336,0.528842253,,,,
0.37,1,0.06,0.391756134,0.528844006,,,,
0.37,1,0.07,0.391758499,0.528842117,,,,
0.37,1,0.08,0.391756047,0.528845801,,,,
0.37,1,0.09,0.391751301,0.528851553,,,,
0.37,1,0.1,0.391750168,0.52885333,,,,
0.37,1,0.11,0.391748979,0.528854294,,,,
0.37,1,0.12,0.391749692,0.528852992,,,,
0.37,1,0.13,0.391748784,0.528855605,,,,
0.37,1,0.14,0.391750279,0.528855785,,,,
0.37,1,0.15,0.391749315,0.528859151,,,,
0.37,1,0.16,0.391749078,0.528858827,,,,
0.37,1,0.17,0.391750824,0.528858587,,,,
0.37,1,0.18,0.391754439,0.528854858,,,,
0.37,1,0.19,0.391751214,0.528859866,,,,
0.37,1,0.2,0.391752874,0.52885851,,,,
0.37,1,0.21,0.391751715,0.528859554,,,,
0.37,1,0.22,0.391753793,0.52885923,,,,
0.37,1,0.23,0.391754196,0.52885952,,,,
0.37,1,0.24,0.391749247,0.52886558,,,,
0.37,1,0.25,0.391751073,0.528864753,,,,
0.37,1,0.26,0.391745961,0.528869164,,,,
0.37,1,0.27,0.3917423,0.528875689,,,,
0.37,1,0.28,0.391741036,0.52888029,,,,
0.37,1,0.29,0.391740746,0.528881547,,,,
0.37,1,0.3,0.391740902,0.528882165,,,,
0.37,1,0.31,0.391743477,0.528879611,,,,
0.37,1,0.32,0.391744299,0.528879867,,,,
0.37,1,0.33,0.391746289,0.528880206,,,,
0.37,1,0.34,0.391745942,0.52888035,,,,
0.37,1,0.35,0.391747291,0.528880606,,,,
0.37,1,0.36,0.391748972,0.528880667,,,,
0.37,1,0.37,0.391751986,0.528879978,,,,
0.37,1,0.38,0.391752054,0.528879706,,,,
0.37,1,0.39,0.391753483,0.528880766,,,,
0.37,1,0.4,0.391754745,0.528880938,,,,
0.37,1,0.41,0.391751012,0.528887406,,,,
0.37,1,0.42,0.391749917,0.528887715,,,,
0.37,1,0.43,0.391755087,0.52888453,,,,
0.37,1,0.44,0.391756513,0.528884534,,,,
0.37,1,0.45,0.391758687,0.528881574,,,,
0.37,1,0.46,0.391761191,0.528881385,,,,
0.37,1,0.47,0.391760676,0.52888355,,,,
0.37,1,0.48,0.391763123,0.528883721,,,,
0.37,1,0.49,0.391763604,0.52888439,,,,
0.37,1,0.5,0.391761234,0.528887078,,,,
0.37,1,0.51,0.391763375,0.528884481,,,,
0.37,1,0.52,0.391765985,0.528883324,,,,
0.37,1,0.53,0.391766851,0.528882776,,,,
0.37,1,0.54,0.391765202,0.528886899,,,,
0.37,1,0.55,0.391766013,0.528889887,,,,
0.37,1,0.56,0.39176732,0.528888011,,,,
0.37,1,0.57,0.391771113,0.528881828,,,,
0.37,1,0.58,0.391770734,0.528884511,,,,
0.37,1,0.59,0.391770604,0.52888849,,,,
0.37,1,0.6,0.39176824,0.528893571,,,,
0.37,1,0.61,0.391769683,0.528892221,,,,
0.37,1,0.62,0.391771236,0.528889741,,,,
0.37,1,0.63,0.391768927,0.52889432,,,,
0.37,1,0.64,0.391765601,0.528899146,,,,
0.37,1,0.65,0.391763902,0.528903968,,,,
0.37,1,0.66,0.391761873,0.528908733,,,,
0.37,1,0.67,0.391762214,0.528911622,,,,
0.37,1,0.68,0.391759169,0.528918309,,,,
0.37,1,0.69,0.391760749,0.528918827,,,,
0.37,1,0.7,0.391761723,0.528920886,,,,
0.37,1,0.71,0.391760248,0.528923631,,,,
0.37,1,0.72,0.391763339,0.528920462,,,,
0.37,1,0.73,0.391765521,0.528920841,,,,
0.37,1,0.74,0.39176619,0.528921495,,,,
0.37,1,0.75,0.391764084,0.528924457,,,,
0.37,1,0.76,0.391759148,0.528931978,,,,
0.37,1,0.77,0.391760341,0.5289337,,,,
0.37,1,0.78,0.391757468,0.52894017,,,,
0.37,1,0.79,0.391756657,0.52894134,,,,
0.37,1,0.8,0.391756778,0.528940148,,,,
0.37,1,0.81,0.39175775,0.528939726,,,,
0.37,1,0.82,0.39175927,0.528939002,,,,
0.37,1,0.83,0.391759775,0.528939155,,,,
0.37,1,0.84,0.391762034,0.528939419,,,,
0.37,1,0.85,0.391764511,0.528939572,,,,
0.37,1,0.86,0.391761425,0.528944986,,,,
0.37,1,0.87,0.391765626,0.528940592,,,,
0.37,1,0.88,0.391767607,0.52893943,,,,
0.37,1,0.89,0.391771694,0.528937695,,,,
0.37,1,0.9,0.391771128,0.528939847,,,,
0.37,1,0.91,0.391770752,0.528943365,,,,
0.37,1,0.92,0.39177273,0.528941658,,,,
0.37,1,0.93,0.391775362,0.528938666,,,,
0.37,1,0.94,0.391774494,0.528941881,,,,
0.37,1,0.95,0.391775758,0.528942744,,,,
0.37,1,0.96,0.391778388,0.528939235,,,,
0.37,1,0.97,0.391778312,0.528941136,,,,
0.37,1,0.98,0.391780502,0.528937602,,,,
0.37,1,0.99,0.391783129,0.528936036,,,,
0.38,1,0.01,0.391776146,0.528943668,,,,
0.38,1,0.02,0.391769413,0.52894985,,,,
